,Domain,Facility_ID,DateFrom
3857,Fyzioterapeut,33620,2010-07-01
3858,Fyzioterapeut,34120,2010-01-01
3859,Fyzioterapeut,34246,2010-01-01
3860,Fyzioterapeut,34625,2010-01-01
3861,Fyzioterapeut,34979,2009-09-01
3862,Fyzioterapeut,34982,2009-06-01
3863,Fyzioterapeut,35410,2009-09-01
3864,Fyzioterapeut,36354,2009-01-01
3865,Fyzioterapeut,39416,2006-12-19
3866,Fyzioterapeut,40092,2007-01-01
3867,Fyzioterapeut,42231,2005-01-01
3868,Fyzioterapeut,43877,2004-02-01
3869,Fyzioterapeut,44205,2004-01-01
3870,Fyzioterapeut,45054,2003-02-26
3871,Fyzioterapeut,46361,2002-09-01
3872,Fyzioterapeut,46362,2000-01-01
3873,Fyzioterapeut,57650,1996-09-01
3874,Fyzioterapeut,58110,1994-03-01
3875,Fyzioterapeut,59110,1992-01-01
3876,Fyzioterapeut,59240,1976-01-01
3877,kardiologie,31604,2011-09-01
3878,kardiologie,32389,2011-01-01
3879,kardiologie,32838,2011-04-01
3880,kardiologie,38112,2014-07-14
3881,kardiologie,54854,1995-12-01
3882,kardiologie,57652,1996-09-01
3883,kardiologie,57678,1996-09-01
3884,kardiologie,59076,1992-01-01
3885,kardiologie,59131,1992-01-01
3886,kardiologie,59171,1992-01-01
3887,kardiologie,59191,1992-01-01
3888,kardiologie,59254,1976-01-01
3889,kardiologie,59301,1976-01-01
3890,kardiologie,59333,1976-01-01
3891,sexuologie,807,2021-05-17
3892,sexuologie,7026,2019-05-01
3893,sexuologie,18385,2015-01-01
3894,sexuologie,59115,1992-01-01
3895,sexuologie,59225,1992-01-01
3896,soudní lékařství,59040,1993-07-01
3897,Fyzioterapeut,8317,2018-01-01
3898,Fyzioterapeut,11509,2017-10-01
3899,Fyzioterapeut,11837,2017-08-09
3900,Fyzioterapeut,11838,2017-08-09
3901,Fyzioterapeut,14473,2016-10-01
3902,Fyzioterapeut,19784,2013-10-21
3903,Fyzioterapeut,42229,2005-01-01
3904,Fyzioterapeut,50238,1994-06-01
3905,kardiologie,3410,2020-06-15
3906,kardiologie,8481,2018-11-01
3907,kardiologie,21143,2014-07-16
3908,Fyzioterapeut,318,2021-07-28
3909,Fyzioterapeut,11337,2017-11-01
3910,Fyzioterapeut,20292,2010-09-03
3911,Fyzioterapeut,23334,2014-10-01
3912,Fyzioterapeut,23335,2014-10-01
3913,Fyzioterapeut,25313,2013-10-01
3914,Fyzioterapeut,25314,2013-10-01
3915,Fyzioterapeut,26412,2013-01-01
3916,kardiologie,27121,2013-01-01
3917,kardiologie,39954,2007-01-01
3918,Dentální hygienistka,118,2021-09-01
3919,Dentální hygienistka,4695,2020-02-01
3920,Dentální hygienistka,4707,2020-02-01
3921,Dentální hygienistka,6093,2019-09-01
3922,Dentální hygienistka,7441,2019-03-01
3923,Dentální hygienistka,15221,2014-09-02
3924,Dentální hygienistka,16712,2016-04-01
3925,Dentální hygienistka,17615,2016-01-01
3926,Dentální hygienistka,19380,2015-09-01
3927,Dentální hygienistka,19384,2015-09-01
3928,Dentální hygienistka,21341,2015-03-01
3929,Dentální hygienistka,22326,2014-11-01
3930,Dentální hygienistka,22744,2014-07-01
3931,Dentální hygienistka,29512,2012-01-01
3932,Dentální hygienistka,30530,2012-04-01
3933,Dentální hygienistka,30531,2012-04-01
3934,Dentální hygienistka,30757,2012-01-01
3935,Dentální hygienistka,32999,2011-02-01
3936,Dentální hygienistka,56685,1993-03-01
3937,Fyzioterapeut,773,2021-05-24
3938,Fyzioterapeut,898,2021-05-17
3939,Fyzioterapeut,899,2021-05-17
3940,Fyzioterapeut,2172,2021-01-01
3941,Fyzioterapeut,2478,2020-12-01
3942,Fyzioterapeut,2970,2020-09-01
3943,Fyzioterapeut,2971,2020-09-01
3944,Fyzioterapeut,3053,2020-08-06
3945,Fyzioterapeut,4462,2020-01-01
3946,Fyzioterapeut,5149,2020-01-01
3947,Fyzioterapeut,7991,2018-12-01
3948,Fyzioterapeut,8484,2018-09-10
3949,Fyzioterapeut,16439,2016-05-01
3950,Fyzioterapeut,16598,2016-04-01
3951,Fyzioterapeut,16710,2016-04-01
3952,Fyzioterapeut,17259,2016-02-08
3953,Fyzioterapeut,17594,2014-11-24
3954,Fyzioterapeut,17595,2014-11-24
3955,Fyzioterapeut,20768,2015-05-01
3956,Fyzioterapeut,20769,2015-05-01
3957,Fyzioterapeut,22049,2015-01-05
3958,Fyzioterapeut,22050,2015-01-05
3959,Fyzioterapeut,22233,2014-01-01
3960,Fyzioterapeut,22324,2014-12-01
3961,Fyzioterapeut,23103,2014-01-01
3962,Fyzioterapeut,28015,2013-01-01
3963,Fyzioterapeut,28017,2013-01-01
3964,Fyzioterapeut,30742,2012-01-01
3965,Fyzioterapeut,33154,2010-11-01
3966,Fyzioterapeut,34553,2010-04-14
3967,Fyzioterapeut,37048,2008-07-01
3968,Fyzioterapeut,38802,2007-04-01
3969,Fyzioterapeut,39078,2007-07-01
3970,Fyzioterapeut,40289,2005-12-15
3971,Fyzioterapeut,41508,2005-05-01
3972,Fyzioterapeut,41564,2005-09-01
3973,Fyzioterapeut,42637,2004-06-01
3974,Fyzioterapeut,51299,1996-04-01
3975,Fyzioterapeut,56510,1993-02-01
3976,Fyzioterapeut,56699,1993-10-01
3977,Fyzioterapeut,57347,1998-10-01
3978,Fyzioterapeut,57893,1999-09-01
3979,kardiologie,7538,2019-07-01
3980,kardiologie,20437,2014-07-01
3981,kardiologie,20440,2014-07-01
3982,kardiologie,23535,2014-01-01
3983,kardiologie,26151,2013-10-01
3984,kardiologie,26157,2013-10-01
3985,kardiologie,28704,2012-08-01
3986,kardiologie,38789,2007-04-01
3987,kardiologie,39097,2007-07-01
3988,kardiologie,41569,2005-09-01
3989,kardiologie,48069,1995-09-01
3990,kardiologie,56655,1994-07-01
3991,Dentální hygienistka,624,2021-06-09
3992,Dentální hygienistka,1443,2021-04-01
3993,Dentální hygienistka,3883,2020-01-01
3994,Dentální hygienistka,5747,2019-10-01
3995,Dentální hygienistka,6376,2019-07-08
3996,Dentální hygienistka,7547,2019-03-01
3997,Dentální hygienistka,9179,2018-06-26
3998,Dentální hygienistka,12793,2015-09-30
3999,Dentální hygienistka,13448,2017-03-01
4000,Dentální hygienistka,22068,2014-11-03
4001,Dentální hygienistka,22549,2014-05-14
4002,Dentální hygienistka,30667,2012-01-01
4003,Dentální hygienistka,33934,2010-07-01
4004,Fyzioterapeut,336,2021-07-13
4005,Fyzioterapeut,585,2021-06-14
4006,Fyzioterapeut,1334,2021-03-17
4007,Fyzioterapeut,1335,2021-03-17
4008,Fyzioterapeut,2476,2020-11-25
4009,Fyzioterapeut,2547,2020-11-16
4010,Fyzioterapeut,3232,2020-07-20
4011,Fyzioterapeut,3233,2020-07-20
4012,Fyzioterapeut,3451,2020-09-01
4013,Fyzioterapeut,3494,2020-06-01
4014,Fyzioterapeut,5243,2019-12-01
4015,Fyzioterapeut,5244,2019-12-01
4016,Fyzioterapeut,5799,2019-09-16
4017,Fyzioterapeut,5800,2019-09-16
4018,Fyzioterapeut,6553,2019-08-01
4019,Fyzioterapeut,7175,2019-03-01
4020,Fyzioterapeut,7662,2016-10-25
4021,Fyzioterapeut,8371,2018-10-10
4022,Fyzioterapeut,8372,2018-10-10
4023,Fyzioterapeut,11165,2017-12-01
4024,Fyzioterapeut,13499,2016-11-30
4025,Fyzioterapeut,16658,2016-03-07
4026,Fyzioterapeut,19695,2015-06-01
4027,Fyzioterapeut,22543,2014-06-01
4028,Fyzioterapeut,23081,2014-02-10
4029,Fyzioterapeut,23098,2014-01-03
4030,Fyzioterapeut,24536,2014-01-01
4031,Fyzioterapeut,25598,2013-03-20
4032,Fyzioterapeut,26464,2013-01-01
4033,Fyzioterapeut,26890,2013-07-01
4034,Fyzioterapeut,28033,2013-01-01
4035,Fyzioterapeut,28196,2013-01-01
4036,Fyzioterapeut,28647,2012-01-01
4037,Fyzioterapeut,30351,2012-02-07
4038,Fyzioterapeut,30526,2012-04-01
4039,Fyzioterapeut,30528,2012-04-01
4040,Fyzioterapeut,31070,2011-01-01
4041,Fyzioterapeut,31372,2011-06-24
4042,Fyzioterapeut,33158,2010-01-01
4043,Fyzioterapeut,33469,2010-10-01
4044,Fyzioterapeut,33895,2010-07-01
4045,Fyzioterapeut,35071,2009-09-09
4046,Fyzioterapeut,36503,2009-03-01
4047,Fyzioterapeut,36518,2009-01-01
4048,Fyzioterapeut,39616,2007-01-01
4049,Fyzioterapeut,40300,2006-03-01
4050,Fyzioterapeut,40310,2006-09-01
4051,Fyzioterapeut,42484,2005-01-01
4052,Fyzioterapeut,42962,2003-06-01
4053,Fyzioterapeut,44665,2002-05-20
4054,Fyzioterapeut,48809,1994-09-01
4055,Fyzioterapeut,57035,1995-09-01
4056,kardiologie,3262,2020-08-01
4057,kardiologie,5959,2019-08-30
4058,kardiologie,6108,2019-07-25
4059,kardiologie,12180,2017-06-13
4060,kardiologie,16630,2016-01-01
4061,kardiologie,30674,2012-01-01
4062,kardiologie,31638,2011-01-01
4063,Dentální hygienistka,3113,2020-07-20
4064,Dentální hygienistka,6391,2019-07-15
4065,Fyzioterapeut,777,2021-05-20
4066,Fyzioterapeut,953,2021-05-01
4067,Fyzioterapeut,4276,2020-04-01
4068,Fyzioterapeut,5189,2019-12-13
4069,Fyzioterapeut,10703,2018-01-01
4070,Fyzioterapeut,12760,2017-03-06
4071,Fyzioterapeut,13972,2016-09-21
4072,Fyzioterapeut,13973,2016-09-15
4073,Fyzioterapeut,15994,1997-05-05
4074,Fyzioterapeut,16491,2016-01-01
4075,Fyzioterapeut,16898,2012-04-01
4076,Fyzioterapeut,21309,2015-02-01
4077,Fyzioterapeut,27322,2013-01-01
4078,Fyzioterapeut,27323,2013-01-01
4079,Fyzioterapeut,30921,2011-12-01
4080,Fyzioterapeut,34861,2010-01-01
4081,Fyzioterapeut,36115,2009-01-01
4082,Fyzioterapeut,36305,2009-01-01
4083,Fyzioterapeut,36955,2008-07-01
4084,Fyzioterapeut,37099,2008-01-01
4085,Fyzioterapeut,38885,2007-07-01
4086,Fyzioterapeut,44972,2003-05-19
4087,Fyzioterapeut,56593,1993-01-01
4088,kardiologie,12818,2017-07-17
4089,kardiologie,21735,2015-01-01
4090,kardiologie,36434,2009-01-01
4091,kardiologie,38879,2007-07-01
4092,Dentální hygienistka,1035,2021-05-01
4093,Fyzioterapeut,2605,2020-11-01
4094,Fyzioterapeut,6182,2019-07-08
4095,Fyzioterapeut,18452,2015-10-07
4096,Fyzioterapeut,18453,2015-10-07
4097,Fyzioterapeut,26944,2013-01-01
4098,Fyzioterapeut,28277,2012-09-01
4099,Fyzioterapeut,28692,2012-10-01
4100,Fyzioterapeut,45439,2002-11-01
4101,kardiologie,29811,2012-02-01
4102,kardiologie,37963,2008-03-01
4103,kardiologie,38686,2006-08-01
4104,kardiologie,39982,2007-01-01
4105,kardiologie,49021,1994-10-01
4106,kardiologie,49930,1995-01-01
4107,Dentální hygienistka,6144,2019-09-01
4108,Dentální hygienistka,11073,2018-01-01
4109,Fyzioterapeut,654,2021-06-07
4110,Fyzioterapeut,2046,2021-01-01
4111,Fyzioterapeut,2770,2020-10-01
4112,Fyzioterapeut,5030,2020-01-01
4113,Fyzioterapeut,6298,2019-07-08
4114,Fyzioterapeut,6752,2019-04-23
4115,Fyzioterapeut,7291,2018-01-01
4116,Fyzioterapeut,11716,2017-09-01
4117,Fyzioterapeut,13316,2016-12-20
4118,Fyzioterapeut,15961,2016-03-22
4119,Fyzioterapeut,16397,2016-01-01
4120,Fyzioterapeut,25287,2013-05-01
4121,Fyzioterapeut,26870,2013-07-01
4122,Fyzioterapeut,26874,2013-04-01
4123,Fyzioterapeut,33922,2010-07-01
4124,Fyzioterapeut,36303,2009-01-01
4125,Fyzioterapeut,36802,2008-10-01
4126,Fyzioterapeut,36839,2008-01-01
4127,Fyzioterapeut,36840,2008-01-01
4128,Fyzioterapeut,36841,2008-01-01
4129,Fyzioterapeut,38990,2007-07-01
4130,Fyzioterapeut,40709,2005-09-27
4131,Fyzioterapeut,53556,1995-05-01
4132,Fyzioterapeut,56190,1992-05-01
4133,Fyzioterapeut,58038,1993-01-01
4134,kardiologie,7292,2018-01-01
4135,kardiologie,7296,2018-01-01
4136,kardiologie,16398,2016-01-01
4137,kardiologie,19678,2015-07-27
4138,kardiologie,20223,2004-10-01
4139,kardiologie,24271,2014-02-01
4140,kardiologie,27324,2013-01-01
4141,kardiologie,30438,2012-01-01
4142,kardiologie,38986,2007-07-01
4143,kardiologie,56191,1992-05-01
4144,kardiologie,56195,1992-05-01
4145,Dentální hygienistka,1157,2021-03-31
4146,Dentální hygienistka,1717,2021-02-01
4147,Dentální hygienistka,2985,2020-08-13
4148,Dentální hygienistka,6048,2019-08-07
4149,Dentální hygienistka,6827,2019-04-18
4150,Dentální hygienistka,9177,2018-06-25
4151,Dentální hygienistka,14352,2016-10-15
4152,Dentální hygienistka,22536,2014-02-18
4153,Dentální hygienistka,48678,1995-08-01
4154,Fyzioterapeut,246,2021-08-12
4155,Fyzioterapeut,247,2021-01-01
4156,Fyzioterapeut,809,2021-05-13
4157,Fyzioterapeut,1448,2021-03-04
4158,Fyzioterapeut,6110,2019-08-01
4159,Fyzioterapeut,8349,2018-01-01
4160,Fyzioterapeut,8376,2015-07-01
4161,Fyzioterapeut,9771,2018-05-12
4162,Fyzioterapeut,11393,2017-09-01
4163,Fyzioterapeut,12762,2017-03-15
4164,Fyzioterapeut,12794,2017-03-01
4165,Fyzioterapeut,13880,2016-10-05
4166,Fyzioterapeut,24272,2014-01-01
4167,Fyzioterapeut,25825,2013-08-24
4168,Fyzioterapeut,27474,2013-01-01
4169,Fyzioterapeut,28067,2013-01-01
4170,Fyzioterapeut,28068,2013-01-01
4171,Fyzioterapeut,30410,2012-01-01
4172,Fyzioterapeut,31131,2010-11-08
4173,Fyzioterapeut,31549,2011-06-01
4174,Fyzioterapeut,33474,2010-05-15
4175,Fyzioterapeut,34108,2009-09-15
4176,Fyzioterapeut,34112,2010-02-01
4177,Fyzioterapeut,37607,2001-01-01
4178,Fyzioterapeut,40240,1994-11-01
4179,Fyzioterapeut,44427,2003-11-01
4180,Fyzioterapeut,44457,2003-11-01
4181,Fyzioterapeut,48676,1995-08-01
4182,Fyzioterapeut,48687,1998-01-01
4183,Fyzioterapeut,48921,1994-11-01
4184,Fyzioterapeut,50082,1995-12-01
4185,Fyzioterapeut,57339,1999-02-01
4186,kardiologie,8345,2018-01-01
4187,kardiologie,11027,2018-01-01
4188,kardiologie,16157,2016-06-08
4189,kardiologie,20405,2004-06-01
4190,kardiologie,24117,2014-01-01
4191,kardiologie,34623,2010-01-01
4192,kardiologie,44393,2003-11-01
4193,Dentální hygienistka,5743,2019-10-01
4194,Fyzioterapeut,1719,2021-01-29
4195,Fyzioterapeut,14274,2016-07-01
4196,Fyzioterapeut,14288,2016-07-01
4197,Fyzioterapeut,15192,2016-09-01
4198,Fyzioterapeut,25916,2013-07-01
4199,Fyzioterapeut,36892,2008-09-01
4200,kardiologie,10066,2018-04-01
4201,kardiologie,14293,2016-07-01
4202,kardiologie,28064,2013-01-01
4203,kardiologie,36533,2008-01-01
4204,sexuologie,12679,2017-05-01
4205,Dentální hygienistka,10899,2018-01-01
4206,Dentální hygienistka,17346,2016-02-01
4207,Fyzioterapeut,12854,2017-03-01
4208,Fyzioterapeut,12855,2017-03-01
4209,Fyzioterapeut,15497,2015-12-01
4210,Fyzioterapeut,17468,2015-12-01
4211,Fyzioterapeut,19385,2014-12-10
4212,Fyzioterapeut,20706,2014-06-16
4213,Fyzioterapeut,28204,2013-01-01
4214,Fyzioterapeut,32954,2011-01-01
4215,Fyzioterapeut,42232,2005-01-01
4216,kardiologie,42641,2005-01-01
4217,kardiologie,44162,2004-01-01
4218,Dentální hygienistka,1367,2021-04-01
4219,Dentální hygienistka,2173,2021-01-01
4220,Dentální hygienistka,9283,2018-06-11
4221,Dentální hygienistka,23568,2014-04-02
4222,Dentální hygienistka,26117,2013-10-01
4223,Dentální hygienistka,29862,2012-04-01
4224,Dentální hygienistka,34361,2010-02-01
4225,Fyzioterapeut,6214,2019-09-01
4226,Fyzioterapeut,8178,2018-12-01
4227,Fyzioterapeut,8772,2018-09-01
4228,Fyzioterapeut,8773,2018-09-01
4229,Fyzioterapeut,8774,2018-09-01
4230,Fyzioterapeut,11730,2017-09-01
4231,Fyzioterapeut,14425,2016-10-01
4232,Fyzioterapeut,18116,2015-09-01
4233,Fyzioterapeut,18117,2015-09-01
4234,Fyzioterapeut,24850,2013-10-01
4235,Fyzioterapeut,26692,2013-07-01
4236,Fyzioterapeut,30279,2012-01-03
4237,Fyzioterapeut,32152,2011-01-01
4238,Fyzioterapeut,32156,2011-01-01
4239,Fyzioterapeut,32427,2011-04-01
4240,Fyzioterapeut,33851,2010-07-01
4241,Fyzioterapeut,36099,2009-04-01
4242,Fyzioterapeut,37003,2008-02-01
4243,Fyzioterapeut,37679,2008-04-01
4244,Fyzioterapeut,41588,2005-03-01
4245,Fyzioterapeut,41593,2005-03-01
4246,Fyzioterapeut,42109,2005-01-01
4247,Fyzioterapeut,42110,2005-01-01
4248,Fyzioterapeut,44682,2003-10-01
4249,Fyzioterapeut,46565,2000-04-01
4250,Fyzioterapeut,51774,1994-01-01
4251,Fyzioterapeut,54019,1993-09-01
4252,Fyzioterapeut,55445,1993-03-08
4253,Fyzioterapeut,58213,1994-01-01
4254,Fyzioterapeut,58218,1994-01-01
4255,kardiologie,26693,2013-07-01
4256,kardiologie,36189,2009-01-01
4257,kardiologie,55447,1993-04-01
4258,Dentální hygienistka,11897,2017-08-01
4259,Dentální hygienistka,12528,2017-04-06
4260,Fyzioterapeut,3109,2010-01-01
4261,Fyzioterapeut,4370,2020-01-01
4262,Fyzioterapeut,5873,2019-09-01
4263,Fyzioterapeut,5875,2019-09-01
4264,Fyzioterapeut,9563,2018-06-01
4265,Fyzioterapeut,13104,2017-01-01
4266,Fyzioterapeut,13137,2017-01-01
4267,Fyzioterapeut,15582,2016-03-01
4268,Fyzioterapeut,16017,2016-05-25
4269,Fyzioterapeut,16018,2016-05-25
4270,Fyzioterapeut,19381,2015-08-05
4271,Fyzioterapeut,19484,2015-07-01
4272,Fyzioterapeut,24210,2014-01-01
4273,Fyzioterapeut,25970,2013-01-01
4274,Fyzioterapeut,30119,2012-01-01
4275,Fyzioterapeut,30120,2012-01-01
4276,Fyzioterapeut,31114,2011-08-23
4277,Fyzioterapeut,32208,2011-01-01
4278,Fyzioterapeut,46455,1998-07-01
4279,Fyzioterapeut,48499,1995-01-01
4280,Fyzioterapeut,57841,1997-04-01
4281,Fyzioterapeut,58349,1996-01-01
4282,kardiologie,13111,2017-01-01
4283,kardiologie,13141,2017-01-01
4284,kardiologie,24212,2014-01-01
4285,kardiologie,25979,2013-01-01
4286,kardiologie,25983,2013-01-01
4287,Dentální hygienistka,7553,2019-02-01
4288,Dentální hygienistka,10880,2018-01-01
4289,Dentální hygienistka,10897,2018-01-01
4290,Dentální hygienistka,12458,2017-04-26
4291,Dentální hygienistka,27938,2013-01-01
4292,Dentální hygienistka,46286,1999-05-01
4293,Fyzioterapeut,1017,2021-04-26
4294,Fyzioterapeut,6912,2019-05-01
4295,Fyzioterapeut,8812,2018-04-10
4296,Fyzioterapeut,22229,2014-11-19
4297,Fyzioterapeut,22955,2014-02-01
4298,Fyzioterapeut,33052,2011-01-01
4299,Fyzioterapeut,43738,2004-01-01
4300,Fyzioterapeut,43742,2004-01-01
4301,Fyzioterapeut,43743,2004-01-01
4302,Fyzioterapeut,52274,1994-07-01
4303,kardiologie,33054,2011-01-01
4304,kardiologie,46686,1998-01-01
4305,soudní lékařství,33067,2011-01-01
4306,Dentální hygienistka,8701,2018-09-13
4307,Dentální hygienistka,26440,2013-01-01
4308,Fyzioterapeut,6736,2019-04-12
4309,Fyzioterapeut,15544,2015-07-01
4310,Fyzioterapeut,19800,2015-07-01
4311,Fyzioterapeut,21798,2015-01-01
4312,Fyzioterapeut,33296,2010-01-01
4313,Fyzioterapeut,44709,2003-09-01
4314,Fyzioterapeut,49033,1994-06-01
4315,Fyzioterapeut,57723,1997-01-01
4316,Fyzioterapeut,58025,1994-05-01
4317,kardiologie,8030,2019-01-01
4318,kardiologie,39891,2007-01-01
4319,Dentální hygienistka,63,2021-09-01
4320,Fyzioterapeut,1011,2021-04-21
4321,Fyzioterapeut,2727,2020-09-24
4322,Fyzioterapeut,5480,2019-11-15
4323,Fyzioterapeut,8511,2018-09-03
4324,Fyzioterapeut,8512,2018-09-03
4325,Fyzioterapeut,11179,2017-11-13
4326,Fyzioterapeut,11180,2017-11-13
4327,Fyzioterapeut,14964,2015-10-23
4328,Fyzioterapeut,14990,2015-06-01
4329,Fyzioterapeut,14991,2015-06-01
4330,Fyzioterapeut,17506,2015-12-30
4331,Fyzioterapeut,18624,2015-01-01
4332,Fyzioterapeut,18736,2015-01-01
4333,Fyzioterapeut,19767,2015-01-01
4334,Fyzioterapeut,27443,2013-01-01
4335,Fyzioterapeut,27444,2013-01-01
4336,Fyzioterapeut,31182,2011-07-01
4337,Fyzioterapeut,31183,2011-07-01
4338,Fyzioterapeut,32597,2011-01-01
4339,Fyzioterapeut,32598,2011-01-01
4340,Fyzioterapeut,32599,2011-01-01
4341,Fyzioterapeut,33729,2010-07-01
4342,Fyzioterapeut,35043,2009-01-01
4343,Fyzioterapeut,36884,2008-08-01
4344,Fyzioterapeut,37179,2008-05-01
4345,Fyzioterapeut,37396,2001-01-01
4346,Fyzioterapeut,44518,2003-01-01
4347,Fyzioterapeut,44521,2003-01-01
4348,Fyzioterapeut,45001,2003-05-01
4349,kardiologie,7410,2018-12-01
4350,kardiologie,7412,2018-12-01
4351,kardiologie,18642,2015-01-01
4352,kardiologie,18683,2015-01-01
4353,kardiologie,18720,2015-01-01
4354,Dentální hygienistka,13030,2016-09-01
4355,Fyzioterapeut,17271,2015-12-15
4356,Fyzioterapeut,32429,2011-01-01
4357,Fyzioterapeut,38737,2007-08-09
4358,Fyzioterapeut,45346,2002-08-01
4359,Fyzioterapeut,46174,2000-01-01
4360,Fyzioterapeut,47568,2002-04-01
4361,Fyzioterapeut,58124,1993-05-01
4362,Fyzioterapeut,58342,1992-01-01
4363,kardiologie,3614,2020-04-02
4364,kardiologie,45455,2002-10-01
4365,Dentální hygienistka,1418,2021-03-09
4366,Dentální hygienistka,2856,2020-10-01
4367,Dentální hygienistka,19353,2015-07-07
4368,Dentální hygienistka,46295,1999-05-01
4369,Dentální hygienistka,49707,1994-05-16
4370,Fyzioterapeut,106,2021-09-02
4371,Fyzioterapeut,1394,2021-03-01
4372,Fyzioterapeut,1395,2021-03-01
4373,Fyzioterapeut,3122,2020-09-01
4374,Fyzioterapeut,5524,2019-10-30
4375,Fyzioterapeut,5868,2019-01-01
4376,Fyzioterapeut,7621,2019-02-01
4377,Fyzioterapeut,8869,2018-07-30
4378,Fyzioterapeut,9076,2018-07-12
4379,Fyzioterapeut,10685,2018-01-01
4380,Fyzioterapeut,11247,2017-11-14
4381,Fyzioterapeut,14338,2007-01-01
4382,Fyzioterapeut,15183,2014-07-14
4383,Fyzioterapeut,15208,2015-05-01
4384,Fyzioterapeut,16542,2016-06-01
4385,Fyzioterapeut,16543,2016-06-01
4386,Fyzioterapeut,18378,2015-01-01
4387,Fyzioterapeut,21467,2014-11-01
4388,Fyzioterapeut,21715,2015-01-12
4389,Fyzioterapeut,22383,2014-01-01
4390,Fyzioterapeut,23863,2014-01-01
4391,Fyzioterapeut,28611,2012-09-01
4392,Fyzioterapeut,29321,2012-08-01
4393,Fyzioterapeut,32295,2011-01-01
4394,Fyzioterapeut,32517,2011-01-01
4395,Fyzioterapeut,36103,2009-01-01
4396,Fyzioterapeut,37432,2001-01-01
4397,Fyzioterapeut,37436,2001-01-01
4398,Fyzioterapeut,38254,2007-09-01
4399,Fyzioterapeut,42101,2005-01-01
4400,kardiologie,9570,2018-01-01
4401,kardiologie,32523,2011-01-01
4402,kardiologie,37419,2001-01-01
4403,kardiologie,38261,2007-09-01
4404,kardiologie,46453,1998-07-01
4405,Dentální hygienistka,2982,2020-07-31
4406,Dentální hygienistka,9761,2018-06-01
4407,Dentální hygienistka,11583,2017-09-04
4408,Dentální hygienistka,11816,2017-09-01
4409,Dentální hygienistka,13189,2017-02-01
4410,Dentální hygienistka,16192,2016-07-01
4411,Dentální hygienistka,17116,2014-12-01
4412,Dentální hygienistka,22561,2014-01-01
4413,Dentální hygienistka,23639,2014-02-18
4414,Dentální hygienistka,29956,2012-05-14
4415,Dentální hygienistka,35913,2009-01-01
4416,Fyzioterapeut,52,2021-09-01
4417,Fyzioterapeut,1671,2021-02-02
4418,Fyzioterapeut,2773,2020-08-19
4419,Fyzioterapeut,4338,2020-02-04
4420,Fyzioterapeut,5980,2019-08-01
4421,Fyzioterapeut,5984,2019-08-01
4422,Fyzioterapeut,6215,2019-08-01
4423,Fyzioterapeut,7848,2019-01-01
4424,Fyzioterapeut,8287,2018-10-19
4425,Fyzioterapeut,11153,2017-11-01
4426,Fyzioterapeut,11157,2018-01-01
4427,Fyzioterapeut,15464,2015-01-01
4428,Fyzioterapeut,16141,2016-07-12
4429,Fyzioterapeut,17995,2015-01-01
4430,Fyzioterapeut,30130,2012-01-01
4431,Fyzioterapeut,32196,2011-06-01
4432,Fyzioterapeut,32421,2011-05-01
4433,Fyzioterapeut,33396,2010-08-01
4434,Fyzioterapeut,39184,2007-07-01
4435,Fyzioterapeut,42095,2005-04-01
4436,Fyzioterapeut,43179,2004-01-07
4437,Fyzioterapeut,43981,2004-01-01
4438,Fyzioterapeut,44910,2003-05-07
4439,Fyzioterapeut,44948,2003-05-01
4440,Fyzioterapeut,47591,1998-04-22
4441,Fyzioterapeut,47998,1996-01-01
4442,Fyzioterapeut,49811,1994-09-01
4443,Fyzioterapeut,50918,1999-07-01
4444,Fyzioterapeut,57587,1997-01-01
4445,Fyzioterapeut,57588,1997-01-01
4446,Fyzioterapeut,59768,1993-01-01
4447,Fyzioterapeut,59769,1993-01-01
4448,kardiologie,16188,2016-07-01
4449,kardiologie,32050,2011-01-01
4450,kardiologie,32053,2011-01-01
4451,kardiologie,43997,2004-01-01
4452,kardiologie,47592,1998-04-22
4453,Dentální hygienistka,5147,2020-02-01
4454,Dentální hygienistka,7043,2019-03-27
4455,Dentální hygienistka,19697,2015-08-01
4456,Fyzioterapeut,1327,2021-03-18
4457,Fyzioterapeut,2601,2021-01-01
4458,Fyzioterapeut,5352,2019-11-12
4459,Fyzioterapeut,5353,2019-11-12
4460,Fyzioterapeut,5631,2019-10-09
4461,Fyzioterapeut,6007,2019-09-01
4462,Fyzioterapeut,8184,2018-11-01
4463,Fyzioterapeut,8935,2018-07-01
4464,Fyzioterapeut,10438,2018-02-02
4465,Fyzioterapeut,12366,2017-05-04
4466,Fyzioterapeut,14441,2015-11-09
4467,Fyzioterapeut,14792,2016-07-29
4468,Fyzioterapeut,16033,2015-12-01
4469,Fyzioterapeut,16787,2015-01-01
4470,Fyzioterapeut,16793,2015-01-01
4471,Fyzioterapeut,17014,2016-03-01
4472,Fyzioterapeut,18464,2015-10-15
4473,Fyzioterapeut,18465,2015-10-15
4474,Fyzioterapeut,19709,2015-08-11
4475,Fyzioterapeut,19710,2015-08-11
4476,Fyzioterapeut,20623,2015-05-01
4477,Fyzioterapeut,21157,2015-01-01
4478,Fyzioterapeut,21378,2015-01-01
4479,Fyzioterapeut,21875,2012-05-01
4480,Fyzioterapeut,22390,2014-10-01
4481,Fyzioterapeut,25702,2013-10-01
4482,Fyzioterapeut,25703,2013-10-01
4483,Fyzioterapeut,28607,2012-03-01
